gbifID;datasetKey;occurrenceID;scientificName;verbatimScientificName;locality;stateProvince;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;eventDate;basisOfRecord;institutionCode;collectionCode;catalogNumber;identifiedBy;dateIdentified;license;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701854289;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:35410;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Posttjern;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.0747;11.3261;707.0;;270.0;;1989-08-27T00:00:00Z;PRESERVED_SPECIMEN;O;V;35410;Jan Erik Eriksen, Reidar Elven;2001-01-01T00:00:00Z;CC_BY_4_0;Finn Wischmann;;;2019-09-27T08:07:24.575Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701603366;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:2104112;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Hamar k.: Furuberget, P 101,422;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.002;11.11167;26981.0;;;;1993-07-21T00:00:00Z;PRESERVED_SPECIMEN;O;V;2104112;Kåre A. Lye, Tore Berg;1993-07-21T00:00:00Z;CC_BY_4_0;Kåre A. Lye, Tore Berg;;;2019-09-27T08:04:59.942Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702431052;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:87016;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Furuberget, i lita rikmyr omgitt av granskog;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8169;11.0251;71.0;;210.0;;1992-07-28T00:00:00Z;PRESERVED_SPECIMEN;O;V;87016;Kåre Arnstein Lye;1992-07-28T00:00:00Z;CC_BY_4_0;Kåre Arnstein Lye;;;2019-09-27T08:10:20.526Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702413072;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:75286;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Furuberget, i lita rikmyr omgitt av granskog;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8169;11.0251;71.0;;210.0;;1992-07-28T00:00:00Z;PRESERVED_SPECIMEN;O;V;75286;Kåre Arnstein Lye;1992-07-28T00:00:00Z;CC_BY_4_0;Kåre Arnstein Lye;;;2019-09-27T08:10:06.171Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702432523;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:89243;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Furuberget, i lita rikmyr omgitt av barskog;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;60.8169;11.0251;71.0;;210.0;;1993-07-21T00:00:00Z;PRESERVED_SPECIMEN;O;V;89243;Kåre Arnstein Lye, Tore Berg;1993-07-21T00:00:00Z;CC_BY_4_0;Kåre Arnstein Lye, Tore Berg;;;2019-09-27T08:10:22.642Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702217380;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:323404;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Engerdal: Stormyra V for Bjørbekkåsen;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.7721;11.6982;71.0;;677.5;2.5;2005-07-04T00:00:00Z;PRESERVED_SPECIMEN;O;V;323404;Leif Galten;2005-07-04T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-27T08:07:09.858Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702002201;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:147822;Carex jemtlandica (Palmgr.) Palmgr.;Carex cf. jemtlandica;"Engerdal: Bjørbekkåsen; ved Steinbekken";Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.8018;11.7426;71.0;;705.0;;2002-07-29T00:00:00Z;PRESERVED_SPECIMEN;O;V;147822;Leif Galten;2002-07-29T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-27T08:04:15.983Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701777153;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94485;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillevoll NV for Engerdalssetra;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8269;11.9004;10.0;;640.0;;2015-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94485;Leif Galten;2015-07-16T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.483Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701773572;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:93310;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Rett N for Harrsjøvollen;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.875;11.0387;1.0;;685.0;;2014-08-22T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;93310;Leif Galten;2014-08-22T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.487Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701301060;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:254613;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;"Granberget; vest for dyrketmarka";Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7482;11.7363;1.0;;715.0;;2012-08-02T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;254613;Leif Galten;2012-08-02T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.487Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701286031;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:93314;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Raudbekken N for Harrsjøvollen;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8801;11.0457;1.0;;690.0;;2014-08-22T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;93314;Leif Galten;2014-08-22T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.480Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701282581;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:254616;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;"Granberget; vest for dyrketmarka (Åsgård)";Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7506;11.7335;1.0;;715.0;;2012-08-02T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;254616;Leif Galten;2012-08-02T00:00:00Z;CC_BY_4_0;Leif Galten;;;2019-09-20T17:27:06.484Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701862726;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:39901;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stormyra E for Bjørbekkåsen;Hedmark;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;61.7684;11.7006;707.0;;670.0;;1997-07-13T00:00:00Z;PRESERVED_SPECIMEN;O;V;39901;Leif Galten, Finn Wischmann;1997-07-13T00:00:00Z;CC_BY_4_0;Leif Galten, Finn Wischmann;;;2019-09-27T08:07:45.445Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702560580;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94305;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Siksjølia;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;62.3337;11.6295;10.0;;;;2014-07-15T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94305;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-15T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.486Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702560391;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94308;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stormyra på Bjørbekkåsen, 214;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7712;11.6905;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94308;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.481Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701969797;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94328;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillevold, nord for Engerdalssetra;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8272;11.9002;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94328;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.482Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701966969;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94311;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stormyra på Bjørbekkåsen, 214;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7712;11.6905;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94311;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.490Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701966966;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94329;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillevold, nord for Engerdalssetra;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8272;11.9002;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94329;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.483Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701966964;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94332;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillevold, nord for Engerdalssetra;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8272;11.9002;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94332;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.486Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701963186;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94330;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Lillevold, nord for Engerdalssetra;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8272;11.9002;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94330;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.483Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701963165;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94322;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest-vest for Ågård;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7482;11.7367;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94322;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.489Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701774944;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94315;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Granberget, vest for Ågård, 230;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7485;11.7353;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94315;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.486Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701774923;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94323;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Sundsetra, 245;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.8242;11.7997;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94323;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:06.486Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701774917;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94303;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Siksjølia;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;62.3337;11.6295;10.0;;;;2014-07-15T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94303;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-15T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:07.356Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701774916;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:94310;Carex jemtlandica (Palmgr.) Palmgr.;Carex jemtlandica;Stormyra på Bjørbekkåsen, 214;Hedmark;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;61.7712;11.6905;10.0;;;;2014-07-16T00:00:00Z;PRESERVED_SPECIMEN;TRH;V;94310;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;2014-07-16T00:00:00Z;CC_BY_4_0;Malene Østreng Nygård, Leif Galten, Mika Bendiksby;;;2019-09-20T17:27:07.647Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
