gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;identifiedBy;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718906;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125468;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;N.Åkerøya Ø for Hestøya.;Nordland;Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;65.8401;12.2625;1414.0;;5.0;0.0;;;1987-08-25T00:00:00Z;25;8;1987;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125468;;Reidar Elven;;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-20T17:27:23.271Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718904;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125471;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Mundlandet: S-spissen.;Nordland;Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;65.7435;12.3818;1414.0;;2.0;0.0;;;1984-06-22T00:00:00Z;22;6;1984;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125471;;Reidar Elven;;CC_BY_4_0;;Reidar Elven, Målfrid Fjelland, Hanne Edvardsen;;;2019-09-20T17:27:22.890Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718903;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125482;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Bliksvær, NØ-sida.;Nordland;Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;67.2869;14.0102;986.0;;5.0;0.0;;;1986-07-27T00:00:00Z;27;7;1986;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125482;;Reidar Elven;;CC_BY_4_0;;Knut Fredriksen, Gro Lerengen;;;2019-09-20T17:27:23.152Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718902;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125472;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Blomsøy: viker og nes S.f. Sørgården.;Nordland;Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;65.8717;12.2701;707.0;;3.0;0.0;;;1984-06-23T00:00:00Z;23;6;1984;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125472;;Reidar Elven;;CC_BY_4_0;;Reidar Elven, Jan-Thomas Schwenke;;;2019-09-20T17:27:22.898Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718897;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125479;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Straumøya: N-sida av Skagenodden.;Nordland;Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;67.2331;14.4709;71.0;;10.0;0.0;;;1985-08-05T00:00:00Z;5;8;1985;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125479;23784;Reidar Elven;;CC_BY_4_0;;Reidar Elven;;;2019-09-20T17:27:22.993Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718885;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125484;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Straumøya: myrer Wf. Molnvollen.;Nordland;Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;67.1954;14.3642;707.0;;10.0;0.0;;;1985-08-05T00:00:00Z;5;8;1985;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125484;23845;Reidar Elven;;CC_BY_4_0;;Reidar Elven;;;2019-09-20T17:27:23Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1144205463;4db619a6-9429-4bef-90c9-06cc90c39552;urn:catalog:BG:S:79194;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Røstlandet;Nordland;Reidar Elven;;;3f3967bf-ecc7-4455-ba89-4e0ab6d6fd3c;67.4338;12.14957;38812.0;;;;;;1967-07-26T00:00:00Z;26;7;1967;2725388;2725388;PRESERVED_SPECIMEN;BG;S;79194;;Reidar Elven;1993-01-01T00:00:00Z;CC_BY_4_0;;Dagfinn Moe;;;2019-09-20T17:27:23.162Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702160548;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:23302;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Brønnøysund: SE-sida av Svarthopen, rikmyr på kalkberg;Nordland;Reidar Elven, Ann Norderhaug;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;65.4669;12.226;707.0;;8.0;;;;1991-07-22T00:00:00Z;22;7;1991;2725388;2725388;PRESERVED_SPECIMEN;O;V;23302;;Reidar Elven, Ann Norderhaug;1991-07-22T00:00:00Z;CC_BY_4_0;;Reidar Elven, Ann Norderhaug;;;2019-09-27T08:06:22.725Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702000302;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:144965;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Alvenes: S-sida av Alvenesheia;Nordland;Reidar Elven, Gunnar Borgos;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;67.2685;15.058;707.0;;10.0;;;;1997-08-13T00:00:00Z;13;8;1997;2725388;2725388;PRESERVED_SPECIMEN;O;V;144965;;Reidar Elven, Gunnar Borgos;1997-08-13T00:00:00Z;CC_BY_4_0;;Reidar Elven, Gunnar Borgos;;;2019-09-27T08:04:13.387Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702007121;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155295;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Dønna: Skaga;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;66.0801;12.3804;707.0;;10.0;5.0;;;1995-07-13T00:00:00Z;13;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155295;;Reidar Elven, Hanne Edvardsen;1995-07-13T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:21.924Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702007064;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155178;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Blomsøy: Skiftsåsen kalk-svaberg og kalkrike enger;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;65.8993;12.311;707.0;;12.5;2.5;;;1995-07-12T00:00:00Z;12;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155178;;Reidar Elven, Hanne Edvardsen;1995-07-12T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:20.243Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702007023;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155218;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Blomsøy: Kvithammaren;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;65.867;12.2596;1414.0;;7.5;2.5;;;1995-07-12T00:00:00Z;12;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155218;;Reidar Elven, Hanne Edvardsen;1995-07-12T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:21.431Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702007020;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155224;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Blomsøy: Kvithammaren;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;65.867;12.2596;1414.0;;7.5;2.5;;;1995-07-12T00:00:00Z;12;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155224;;Reidar Elven, Hanne Edvardsen;1995-07-12T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:20.575Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702007007;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155149;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Inndyrhalvøya: ved Gildeskål kjerke fuktige sig over marmor-svaberg;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;67.0593;14.0459;707.0;;2.5;0.5;;;1995-07-15T00:00:00Z;15;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155149;;Reidar Elven, Hanne Edvardsen;1995-07-15T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:21.553Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701587050;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155305;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Dønna: Skaga;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;66.0801;12.3804;707.0;;10.0;5.0;;;1995-07-13T00:00:00Z;13;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155305;;Reidar Elven, Hanne Edvardsen;1995-07-13T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:21.412Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701586888;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:155280;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Dønna: Skaga fuktig dråg mellom kalkrike berg;Nordland;Reidar Elven, Hanne Edvardsen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;66.0801;12.3804;707.0;;10.0;5.0;;;1995-07-13T00:00:00Z;13;7;1995;2725388;2725388;PRESERVED_SPECIMEN;O;V;155280;;Reidar Elven, Hanne Edvardsen;1995-07-13T00:00:00Z;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen;;;2019-09-27T08:04:22.279Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718905;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125470;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;"Offersøya; Viker SØ f. Vågen.";Nordland;Reidar Elven, Hanne Edvardsen, Målfrid Fjelland;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;65.8614;12.4575;1414.0;;3.0;0.0;;;1984-06-22T00:00:00Z;22;6;1984;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125470;;Reidar Elven, Hanne Edvardsen, Målfrid Fjelland;;CC_BY_4_0;;Reidar Elven, Hanne Edvardsen, Målfrid Fjelland;;;2019-09-20T17:27:23.174Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702438115;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:97509;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;SV-siden av Engeløya, strandeng mot Røssøya, rik strandmyr;Nordland;Reidar Elven, Jan Erik Eriksen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;67.9264;14.9726;71.0;;1.0;;;;1993-07-30T00:00:00Z;30;7;1993;2725388;2725388;PRESERVED_SPECIMEN;O;V;97509;;Reidar Elven, Jan Erik Eriksen;1994-01-01T00:00:00Z;CC_BY_4_0;;Vibekke Vange, Anders Often;;;2019-09-27T08:10:26.319Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702379211;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:615398;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Bodø: Tverrlandet: Skålbunes;Nordland;Reidar Elven, Tiril M. Pedersen;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;67.2471;14.7117;;;;;;;2013-06-28T00:00:00Z;28;6;2013;2725388;2725388;PRESERVED_SPECIMEN;O;V;615398;;Reidar Elven, Tiril M. Pedersen;2013-06-28T00:00:00Z;CC_BY_4_0;;Reidar Elven, Tiril M. Pedersen;;;2019-09-27T08:09:37.236Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701285593;d29d79fd-2dc4-4ef5-89b8-cdf66994de0d;urn:catalog:TRH:V:313850;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Ø for Geithammeren på Tenna;Nordland;Tommy Prestø;;;a8144f37-5ff7-4137-9400-94b5b2ea4ec4;65.9512;12.2253;71.0;;5.0;;;;1990-07-13T00:00:00Z;13;7;1990;2725388;2725388;PRESERVED_SPECIMEN;TRH;V;313850;;Tommy Prestø;1990-07-13T00:00:00Z;CC_BY_4_0;;Tommy Prestø;;;2019-09-20T17:27:22.913Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323718901;d0aa984e-c6d3-45ee-8fc0-df1df8f4126b;urn:catalog:TROM:V:125469;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;N.Rosøya, eidet på midten.;Nordland;Torbjørn Alm, Reidar Elven;;;689b40c4-ff31-4cd0-83a5-a7a828f1cd92;65.8549;12.3376;707.0;;3.0;0.0;;;1986-07-13T00:00:00Z;13;7;1986;2725388;2725388;PRESERVED_SPECIMEN;TROM;V;125469;24506;Torbjørn Alm, Reidar Elven;;CC_BY_4_0;;Torbjørn Alm, Reidar Elven;;;2019-09-20T17:27:22.905Z;;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702252181;e45c7d91-81c6-4455-86e3-2965a5739b1f;urn:catalog:O:V:390488;Plantae;Tracheophyta;Liliopsida;Poales;Cyperaceae;Carex;Carex lepidocarpa;;SPECIES;Carex lepidocarpa Tausch;Carex lepidocarpa;Tausch;NO;Alstadhaug, Offersøya, mellom Skogland og Marka, i rikt myrdrag;Nordland;Tore Berg, Kåre A. Lye;;;f314b0b0-e3dc-11d9-8d81-b8a03c50a862;65.8768;12.4922;71.0;;;;;;1990-08-13T00:00:00Z;13;8;1990;2725388;2725388;PRESERVED_SPECIMEN;O;V;390488;;Tore Berg, Kåre A. Lye;1990-08-13T00:00:00Z;CC_BY_4_0;;Tore Berg, Kåre A. Lye;;;2019-09-27T08:07:40.228Z;STILLIMAGE;GEODETIC_DATUM_ASSUMED_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
